fSentiment_StateID,fSentiment_Score,fSentiment_Date,fSentiment_ProductID,fSentiment_ZIPState
34,87,"Tuesday, July 1, 2014",211,43001OH
34,87,"Monday, December 1, 2014",1233,43001OH
34,87,"Thursday, January 1, 2015",1726,43001OH
34,87,"Thursday, January 1, 2015",1863,43001OH
34,87,"Sunday, February 1, 2015",1,43001OH
34,87,"Monday, June 1, 2015",1863,43001OH
34,88,"Wednesday, January 1, 2014",2187,43001OH
34,88,"Tuesday, April 1, 2014",1043,43001OH
34,88,"Thursday, May 1, 2014",199,43001OH
34,88,"Tuesday, July 1, 2014",1863,43001OH
34,88,"Tuesday, July 1, 2014",211,43001OH
34,88,"Friday, August 1, 2014",1,43001OH
34,88,"Monday, September 1, 2014",1027,43001OH
34,88,"Thursday, January 1, 2015",1726,43001OH
34,88,"Thursday, January 1, 2015",1726,43001OH
34,88,"Sunday, February 1, 2015",1043,43001OH
34,88,"Wednesday, April 1, 2015",1863,43001OH
34,88,"Wednesday, April 1, 2015",199,43001OH
34,88,"Friday, May 1, 2015",2187,43001OH
34,89,"Wednesday, January 1, 2014",694,43001OH
34,89,"Tuesday, April 1, 2014",694,43001OH
34,89,"Thursday, May 1, 2014",2102,43001OH
34,89,"Sunday, June 1, 2014",1688,43001OH
34,89,"Sunday, June 1, 2014",1908,43001OH
34,89,"Sunday, June 1, 2014",211,43001OH
34,89,"Tuesday, July 1, 2014",1233,43001OH
34,89,"Tuesday, July 1, 2014",1863,43001OH
34,89,"Tuesday, July 1, 2014",2102,43001OH
34,89,"Friday, August 1, 2014",1688,43001OH
34,89,"Friday, August 1, 2014",694,43001OH
34,89,"Wednesday, October 1, 2014",1726,43001OH
34,89,"Monday, December 1, 2014",1688,43001OH
34,89,"Monday, December 1, 2014",2102,43001OH
34,89,"Sunday, February 1, 2015",1027,43001OH
34,89,"Sunday, February 1, 2015",1027,43001OH
34,89,"Wednesday, April 1, 2015",1233,43001OH
34,90,"Wednesday, January 1, 2014",1233,43001OH
34,90,"Wednesday, January 1, 2014",1726,43001OH
34,90,"Wednesday, January 1, 2014",1908,43001OH
34,90,"Saturday, February 1, 2014",1,43001OH
34,90,"Saturday, February 1, 2014",2102,43001OH
34,90,"Saturday, March 1, 2014",1043,43001OH
34,90,"Saturday, March 1, 2014",2102,43001OH
34,90,"Tuesday, April 1, 2014",1688,43001OH
34,90,"Tuesday, April 1, 2014",211,43001OH
34,90,"Thursday, May 1, 2014",1233,43001OH
34,90,"Tuesday, July 1, 2014",1027,43001OH
34,90,"Tuesday, July 1, 2014",1027,43001OH
34,90,"Friday, August 1, 2014",694,43001OH
34,90,"Wednesday, October 1, 2014",1027,43001OH
34,90,"Wednesday, October 1, 2014",1043,43001OH
34,90,"Wednesday, October 1, 2014",1863,43001OH
34,90,"Saturday, November 1, 2014",1233,43001OH
34,90,"Monday, December 1, 2014",1688,43001OH
34,90,"Sunday, March 1, 2015",2187,43001OH
34,90,"Wednesday, April 1, 2015",211,43001OH
35,32,"Friday, August 1, 2014",392,00067OK
35,33,"Monday, September 1, 2014",392,00067OK
35,33,"Thursday, January 1, 2015",392,00067OK
35,35,"Monday, September 1, 2014",392,00067OK
35,35,"Wednesday, October 1, 2014",392,00067OK
35,38,"Wednesday, October 1, 2014",392,00067OK
35,38,"Saturday, November 1, 2014",392,00067OK
35,40,"Saturday, November 1, 2014",392,00067OK
35,42,"Monday, September 1, 2014",392,00067OK
35,43,"Tuesday, July 1, 2014",392,00067OK
35,46,"Tuesday, July 1, 2014",392,00067OK
35,46,"Monday, December 1, 2014",392,00067OK
35,47,"Monday, December 1, 2014",392,00067OK
35,48,"Wednesday, October 1, 2014",392,00067OK
35,49,"Saturday, February 1, 2014",392,00067OK
35,49,"Saturday, February 1, 2014",392,00067OK
35,49,"Tuesday, April 1, 2014",392,00067OK
35,49,"Tuesday, July 1, 2014",392,00067OK
35,50,"Saturday, February 1, 2014",392,00067OK
35,50,"Saturday, March 1, 2014",392,00067OK
35,52,"Saturday, March 1, 2014",392,00067OK
35,52,"Saturday, March 1, 2014",392,00067OK
35,53,"Monday, June 1, 2015",392,00067OK
35,54,"Wednesday, April 1, 2015",392,00067OK
35,55,"Wednesday, January 1, 2014",392,00067OK
35,55,"Saturday, March 1, 2014",392,00067OK
35,55,"Sunday, June 1, 2014",392,00067OK
35,59,"Thursday, May 1, 2014",392,00067OK
35,59,"Sunday, June 1, 2014",392,00067OK
35,59,"Sunday, March 1, 2015",392,00067OK
35,60,"Saturday, February 1, 2014",1027,00067OK
35,60,"Saturday, February 1, 2014",1043,00067OK
35,60,"Saturday, February 1, 2014",392,00067OK
35,60,"Tuesday, April 1, 2014",1,00067OK
35,60,"Tuesday, April 1, 2014",2187,00067OK
35,60,"Thursday, May 1, 2014",392,00067OK
35,60,"Sunday, June 1, 2014",1688,00067OK
35,60,"Sunday, June 1, 2014",199,00067OK
35,60,"Tuesday, July 1, 2014",1043,00067OK
35,60,"Tuesday, July 1, 2014",199,00067OK
35,60,"Tuesday, July 1, 2014",211,00067OK
35,60,"Wednesday, October 1, 2014",1908,00067OK
35,60,"Thursday, January 1, 2015",1,00067OK
35,60,"Thursday, January 1, 2015",1863,00067OK
35,60,"Sunday, March 1, 2015",1,00067OK
35,60,"Sunday, March 1, 2015",211,00067OK
35,61,"Saturday, February 1, 2014",2102,00067OK
35,61,"Saturday, February 1, 2014",2187,00067OK
35,61,"Tuesday, April 1, 2014",1726,00067OK
35,61,"Thursday, May 1, 2014",1233,00067OK
35,61,"Thursday, May 1, 2014",1233,00067OK
35,61,"Thursday, May 1, 2014",1726,00067OK
35,61,"Thursday, May 1, 2014",199,00067OK
35,61,"Tuesday, July 1, 2014",1027,00067OK
35,61,"Tuesday, July 1, 2014",211,00067OK
35,61,"Monday, September 1, 2014",199,00067OK
35,61,"Wednesday, October 1, 2014",1726,00067OK
35,61,"Wednesday, October 1, 2014",211,00067OK
35,61,"Wednesday, October 1, 2014",211,00067OK
35,61,"Saturday, November 1, 2014",1688,00067OK
35,61,"Thursday, January 1, 2015",1863,00067OK
35,61,"Wednesday, April 1, 2015",1,00067OK
35,62,"Wednesday, January 1, 2014",1726,00067OK
35,62,"Saturday, March 1, 2014",1908,00067OK
35,62,"Tuesday, April 1, 2014",1688,00067OK
35,62,"Tuesday, April 1, 2014",199,00067OK
35,62,"Thursday, May 1, 2014",1688,00067OK
35,62,"Tuesday, July 1, 2014",211,00067OK
35,62,"Friday, August 1, 2014",694,00067OK
35,62,"Monday, September 1, 2014",1233,00067OK
35,62,"Saturday, November 1, 2014",199,00067OK
35,62,"Monday, December 1, 2014",1908,00067OK
35,62,"Thursday, January 1, 2015",1,00067OK
35,62,"Sunday, March 1, 2015",1043,00067OK
35,62,"Sunday, March 1, 2015",392,00067OK
35,62,"Wednesday, April 1, 2015",392,00067OK
35,63,"Wednesday, January 1, 2014",1908,00067OK
35,63,"Wednesday, January 1, 2014",2102,00067OK
35,63,"Saturday, February 1, 2014",1863,00067OK
35,63,"Saturday, March 1, 2014",1726,00067OK
35,63,"Sunday, June 1, 2014",1043,00067OK
35,63,"Sunday, June 1, 2014",1233,00067OK
35,63,"Tuesday, July 1, 2014",1233,00067OK
35,63,"Tuesday, July 1, 2014",694,00067OK
35,63,"Friday, August 1, 2014",1027,00067OK
35,63,"Friday, August 1, 2014",1043,00067OK
35,63,"Monday, September 1, 2014",1233,00067OK
35,63,"Monday, December 1, 2014",1027,00067OK
35,63,"Monday, December 1, 2014",211,00067OK
35,63,"Thursday, January 1, 2015",1688,00067OK
35,63,"Sunday, February 1, 2015",392,00067OK
35,63,"Friday, May 1, 2015",1043,00067OK
35,63,"Friday, May 1, 2015",1233,00067OK
35,63,"Friday, May 1, 2015",694,00067OK
35,64,"Wednesday, January 1, 2014",1,00067OK
35,64,"Saturday, February 1, 2014",2187,00067OK
35,64,"Saturday, February 1, 2014",2187,00067OK
35,64,"Thursday, May 1, 2014",211,00067OK
35,64,"Sunday, June 1, 2014",1726,00067OK
35,64,"Tuesday, July 1, 2014",2187,00067OK
35,64,"Friday, August 1, 2014",1726,00067OK
35,64,"Monday, September 1, 2014",1027,00067OK
35,64,"Wednesday, October 1, 2014",1863,00067OK
35,65,"Wednesday, January 1, 2014",211,00067OK
35,65,"Saturday, February 1, 2014",1233,00067OK
35,65,"Tuesday, April 1, 2014",694,00067OK
35,65,"Thursday, May 1, 2014",1,00067OK
35,65,"Tuesday, July 1, 2014",2102,00067OK
35,65,"Friday, August 1, 2014",2102,00067OK
35,65,"Saturday, November 1, 2014",1027,00067OK
35,65,"Saturday, November 1, 2014",694,00067OK
35,65,"Monday, December 1, 2014",199,00067OK
35,65,"Monday, December 1, 2014",211,00067OK
35,65,"Sunday, February 1, 2015",1726,00067OK
35,65,"Wednesday, April 1, 2015",2187,00067OK
35,65,"Friday, May 1, 2015",1043,00067OK
35,65,"Monday, June 1, 2015",1908,00067OK
35,66,"Tuesday, April 1, 2014",1043,00067OK
35,66,"Tuesday, July 1, 2014",1043,00067OK
35,66,"Tuesday, July 1, 2014",199,00067OK
35,66,"Tuesday, July 1, 2014",2102,00067OK
35,66,"Monday, September 1, 2014",1908,00067OK
35,66,"Wednesday, October 1, 2014",1027,00067OK
35,66,"Saturday, November 1, 2014",1027,00067OK
35,66,"Sunday, February 1, 2015",2102,00067OK
35,66,"Sunday, March 1, 2015",1043,00067OK
35,66,"Friday, May 1, 2015",199,00067OK
35,66,"Monday, June 1, 2015",1908,00067OK
35,66,"Monday, June 1, 2015",392,00067OK
35,67,"Wednesday, January 1, 2014",1863,00067OK
35,67,"Tuesday, April 1, 2014",1908,00067OK
35,67,"Tuesday, April 1, 2014",2102,00067OK
35,67,"Thursday, May 1, 2014",211,00067OK
35,67,"Sunday, June 1, 2014",1233,00067OK
35,67,"Friday, August 1, 2014",1,00067OK
35,67,"Saturday, November 1, 2014",1233,00067OK
35,67,"Monday, December 1, 2014",1027,00067OK
35,67,"Sunday, March 1, 2015",1688,00067OK
35,68,"Saturday, February 1, 2014",694,00067OK
35,68,"Thursday, May 1, 2014",694,00067OK
35,68,"Sunday, June 1, 2014",2187,00067OK
35,68,"Friday, August 1, 2014",1233,00067OK
35,68,"Monday, December 1, 2014",1688,00067OK
35,68,"Thursday, January 1, 2015",1027,00067OK
35,68,"Sunday, February 1, 2015",1863,00067OK
35,68,"Wednesday, April 1, 2015",392,00067OK
35,68,"Friday, May 1, 2015",2187,00067OK
35,68,"Friday, May 1, 2015",392,00067OK
35,68,"Monday, June 1, 2015",2102,00067OK
35,69,"Saturday, February 1, 2014",1,00067OK
35,69,"Tuesday, April 1, 2014",1043,00067OK
35,69,"Thursday, May 1, 2014",2102,00067OK
35,69,"Monday, September 1, 2014",2102,00067OK
35,69,"Saturday, November 1, 2014",2102,00067OK
35,69,"Monday, December 1, 2014",1233,00067OK
35,69,"Thursday, January 1, 2015",1,00067OK
35,69,"Thursday, January 1, 2015",1043,00067OK
35,69,"Sunday, February 1, 2015",1043,00067OK
35,69,"Sunday, February 1, 2015",392,00067OK
35,69,"Sunday, March 1, 2015",1688,00067OK
35,69,"Wednesday, April 1, 2015",199,00067OK
35,69,"Friday, May 1, 2015",1863,00067OK
35,69,"Friday, May 1, 2015",2102,00067OK
35,69,"Monday, June 1, 2015",1043,00067OK
35,70,"Saturday, February 1, 2014",1043,00067OK
35,70,"Saturday, February 1, 2014",1863,00067OK
35,70,"Saturday, March 1, 2014",1043,00067OK
35,70,"Saturday, March 1, 2014",1908,00067OK
35,70,"Thursday, May 1, 2014",1027,00067OK
35,70,"Tuesday, July 1, 2014",1027,00067OK
35,70,"Tuesday, July 1, 2014",1688,00067OK
35,70,"Friday, August 1, 2014",1726,00067OK
35,70,"Saturday, November 1, 2014",1027,00067OK
35,70,"Thursday, January 1, 2015",1,00067OK
35,70,"Thursday, January 1, 2015",1043,00067OK
35,70,"Sunday, February 1, 2015",1688,00067OK
35,70,"Monday, June 1, 2015",1726,00067OK
35,70,"Monday, June 1, 2015",1863,00067OK
35,71,"Tuesday, April 1, 2014",1908,00067OK
35,71,"Sunday, June 1, 2014",2102,00067OK
35,71,"Tuesday, July 1, 2014",1027,00067OK
35,71,"Tuesday, July 1, 2014",1027,00067OK
35,71,"Friday, August 1, 2014",1908,00067OK
35,71,"Friday, August 1, 2014",211,00067OK
35,71,"Monday, September 1, 2014",1043,00067OK
35,71,"Monday, September 1, 2014",199,00067OK
35,71,"Thursday, January 1, 2015",2102,00067OK
35,71,"Sunday, February 1, 2015",1908,00067OK
35,71,"Sunday, March 1, 2015",1863,00067OK
35,71,"Wednesday, April 1, 2015",1726,00067OK
35,71,"Wednesday, April 1, 2015",392,00067OK
35,71,"Wednesday, April 1, 2015",694,00067OK
35,71,"Friday, May 1, 2015",1043,00067OK
35,72,"Wednesday, January 1, 2014",1027,00067OK
35,72,"Saturday, March 1, 2014",1726,00067OK
35,72,"Tuesday, April 1, 2014",1043,00067OK
35,72,"Monday, September 1, 2014",1726,00067OK
35,72,"Saturday, November 1, 2014",1908,00067OK
35,72,"Saturday, November 1, 2014",199,00067OK
35,72,"Sunday, February 1, 2015",1726,00067OK
35,72,"Sunday, February 1, 2015",211,00067OK
35,72,"Sunday, March 1, 2015",392,00067OK
35,73,"Wednesday, January 1, 2014",2187,00067OK
35,73,"Tuesday, April 1, 2014",1863,00067OK
35,73,"Tuesday, April 1, 2014",1908,00067OK
35,73,"Thursday, May 1, 2014",1726,00067OK
35,73,"Thursday, May 1, 2014",2187,00067OK
35,73,"Tuesday, July 1, 2014",1043,00067OK
35,73,"Saturday, November 1, 2014",211,00067OK
35,73,"Monday, December 1, 2014",1688,00067OK
35,73,"Thursday, January 1, 2015",1233,00067OK
35,74,"Saturday, February 1, 2014",1908,00067OK
35,74,"Tuesday, July 1, 2014",1863,00067OK
35,74,"Saturday, November 1, 2014",1908,00067OK
35,74,"Monday, December 1, 2014",1863,00067OK
35,74,"Sunday, February 1, 2015",1043,00067OK
35,74,"Wednesday, April 1, 2015",694,00067OK
35,75,"Wednesday, January 1, 2014",1233,00067OK
35,75,"Saturday, March 1, 2014",1,00067OK
35,75,"Saturday, March 1, 2014",211,00067OK
35,75,"Tuesday, July 1, 2014",1027,00067OK
35,75,"Tuesday, July 1, 2014",1863,00067OK
35,75,"Wednesday, October 1, 2014",199,00067OK
35,75,"Saturday, November 1, 2014",694,00067OK
35,75,"Thursday, January 1, 2015",1027,00067OK
35,75,"Thursday, January 1, 2015",2102,00067OK
35,75,"Sunday, March 1, 2015",1027,00067OK
35,75,"Sunday, March 1, 2015",1908,00067OK
35,75,"Sunday, March 1, 2015",392,00067OK
35,75,"Wednesday, April 1, 2015",1043,00067OK
35,75,"Wednesday, April 1, 2015",1688,00067OK
35,75,"Monday, June 1, 2015",1233,00067OK
35,75,"Monday, June 1, 2015",2102,00067OK
35,76,"Wednesday, January 1, 2014",1,00067OK
35,76,"Wednesday, January 1, 2014",1863,00067OK
35,76,"Tuesday, April 1, 2014",2102,00067OK
35,76,"Tuesday, April 1, 2014",694,00067OK
35,76,"Thursday, May 1, 2014",2187,00067OK
35,76,"Tuesday, July 1, 2014",1027,00067OK
35,76,"Wednesday, October 1, 2014",1726,00067OK
35,76,"Wednesday, October 1, 2014",2102,00067OK
35,76,"Monday, December 1, 2014",199,00067OK
35,76,"Thursday, January 1, 2015",1908,00067OK
35,76,"Sunday, March 1, 2015",1027,00067OK
35,76,"Wednesday, April 1, 2015",2102,00067OK
35,77,"Wednesday, January 1, 2014",1,00067OK
35,77,"Wednesday, January 1, 2014",199,00067OK
35,77,"Saturday, March 1, 2014",199,00067OK
35,77,"Saturday, March 1, 2014",211,00067OK
35,77,"Tuesday, April 1, 2014",1726,00067OK
35,77,"Sunday, June 1, 2014",1027,00067OK
35,77,"Sunday, June 1, 2014",211,00067OK
35,77,"Tuesday, July 1, 2014",1726,00067OK
35,77,"Wednesday, October 1, 2014",1233,00067OK
35,77,"Saturday, November 1, 2014",1908,00067OK
35,77,"Monday, December 1, 2014",1726,00067OK
35,77,"Thursday, January 1, 2015",1027,00067OK
35,77,"Thursday, January 1, 2015",1688,00067OK
35,77,"Thursday, January 1, 2015",2102,00067OK
35,77,"Sunday, February 1, 2015",1233,00067OK
35,77,"Wednesday, April 1, 2015",1027,00067OK
35,77,"Friday, May 1, 2015",1043,00067OK
35,78,"Saturday, February 1, 2014",1,00067OK
35,78,"Saturday, March 1, 2014",1,00067OK
35,78,"Tuesday, April 1, 2014",1863,00067OK
35,78,"Sunday, June 1, 2014",199,00067OK
35,78,"Tuesday, July 1, 2014",1688,00067OK
35,78,"Monday, September 1, 2014",1908,00067OK
35,78,"Thursday, January 1, 2015",1027,00067OK
35,78,"Sunday, February 1, 2015",2187,00067OK
35,78,"Friday, May 1, 2015",694,00067OK
35,79,"Saturday, February 1, 2014",199,00067OK
35,79,"Tuesday, April 1, 2014",1688,00067OK
35,79,"Thursday, May 1, 2014",1027,00067OK
35,79,"Tuesday, July 1, 2014",1726,00067OK
35,79,"Monday, September 1, 2014",1908,00067OK
35,79,"Wednesday, October 1, 2014",1027,00067OK
35,79,"Saturday, November 1, 2014",2102,00067OK
35,79,"Monday, December 1, 2014",1,00067OK
35,79,"Monday, December 1, 2014",1863,00067OK
35,79,"Monday, December 1, 2014",199,00067OK
35,79,"Thursday, January 1, 2015",1863,00067OK
35,79,"Sunday, March 1, 2015",1027,00067OK
35,79,"Wednesday, April 1, 2015",694,00067OK
35,79,"Monday, June 1, 2015",211,00067OK
35,80,"Wednesday, January 1, 2014",1027,00067OK
35,80,"Wednesday, January 1, 2014",199,00067OK
35,80,"Saturday, February 1, 2014",1688,00067OK
35,80,"Saturday, March 1, 2014",1043,00067OK
35,80,"Saturday, March 1, 2014",1908,00067OK
35,80,"Sunday, June 1, 2014",211,00067OK
35,80,"Monday, September 1, 2014",1027,00067OK
35,80,"Monday, December 1, 2014",1726,00067OK
35,80,"Monday, December 1, 2014",1908,00067OK
35,80,"Monday, December 1, 2014",694,00067OK
35,80,"Thursday, January 1, 2015",1027,00067OK
35,80,"Sunday, February 1, 2015",1,00067OK
35,80,"Sunday, February 1, 2015",1908,00067OK
35,80,"Sunday, March 1, 2015",1,00067OK
35,80,"Wednesday, April 1, 2015",1908,00067OK
35,80,"Friday, May 1, 2015",1726,00067OK
35,80,"Monday, June 1, 2015",1027,00067OK
35,81,"Wednesday, January 1, 2014",1043,00067OK
35,81,"Wednesday, January 1, 2014",1043,00067OK
35,81,"Saturday, March 1, 2014",199,00067OK
35,81,"Thursday, May 1, 2014",1726,00067OK
35,81,"Thursday, May 1, 2014",1863,00067OK
35,81,"Tuesday, July 1, 2014",1043,00067OK
35,81,"Friday, August 1, 2014",199,00067OK
35,81,"Monday, September 1, 2014",1233,00067OK
35,81,"Monday, December 1, 2014",1233,00067OK
35,81,"Sunday, February 1, 2015",1908,00067OK
35,81,"Sunday, February 1, 2015",694,00067OK
35,81,"Sunday, March 1, 2015",1726,00067OK
35,81,"Wednesday, April 1, 2015",1027,00067OK
35,82,"Wednesday, January 1, 2014",1027,00067OK
35,82,"Tuesday, July 1, 2014",1027,00067OK
35,82,"Tuesday, July 1, 2014",694,00067OK
35,82,"Friday, August 1, 2014",1,00067OK
35,82,"Monday, September 1, 2014",1,00067OK
35,82,"Monday, September 1, 2014",1863,00067OK
35,82,"Monday, December 1, 2014",199,00067OK
35,82,"Monday, December 1, 2014",2187,00067OK
35,83,"Wednesday, January 1, 2014",1043,00067OK
35,83,"Saturday, February 1, 2014",1,00067OK
35,83,"Saturday, February 1, 2014",1726,00067OK
35,83,"Tuesday, April 1, 2014",1,00067OK
35,83,"Sunday, June 1, 2014",1233,00067OK
35,83,"Sunday, June 1, 2014",2187,00067OK
35,83,"Sunday, June 1, 2014",694,00067OK
35,83,"Tuesday, July 1, 2014",1688,00067OK
35,83,"Friday, August 1, 2014",1726,00067OK
35,83,"Monday, December 1, 2014",1233,00067OK
35,83,"Monday, December 1, 2014",1688,00067OK
35,84,"Saturday, March 1, 2014",1726,00067OK
35,84,"Saturday, March 1, 2014",2102,00067OK
35,84,"Thursday, May 1, 2014",1,00067OK
35,84,"Tuesday, July 1, 2014",1027,00067OK
35,84,"Tuesday, July 1, 2014",1688,00067OK
35,84,"Friday, August 1, 2014",1043,00067OK
35,84,"Wednesday, October 1, 2014",199,00067OK
35,84,"Saturday, November 1, 2014",694,00067OK
35,84,"Thursday, January 1, 2015",1688,00067OK
35,84,"Thursday, January 1, 2015",1863,00067OK
35,84,"Sunday, February 1, 2015",199,00067OK
35,84,"Sunday, March 1, 2015",2102,00067OK
35,84,"Wednesday, April 1, 2015",1908,00067OK
35,84,"Friday, May 1, 2015",1043,00067OK
35,84,"Monday, June 1, 2015",694,00067OK
35,85,"Wednesday, January 1, 2014",2187,00067OK
35,85,"Saturday, March 1, 2014",1863,00067OK
35,85,"Saturday, March 1, 2014",2102,00067OK
35,85,"Thursday, May 1, 2014",199,00067OK
35,85,"Tuesday, July 1, 2014",1233,00067OK
35,85,"Friday, August 1, 2014",1027,00067OK
35,85,"Friday, August 1, 2014",1233,00067OK
35,85,"Monday, September 1, 2014",1688,00067OK
35,85,"Monday, December 1, 2014",1688,00067OK
35,85,"Wednesday, April 1, 2015",2187,00067OK
35,86,"Tuesday, April 1, 2014",1726,00067OK
35,86,"Thursday, May 1, 2014",2187,00067OK
35,86,"Tuesday, July 1, 2014",1027,00067OK
35,86,"Tuesday, July 1, 2014",1688,00067OK
35,86,"Tuesday, July 1, 2014",1863,00067OK
35,86,"Monday, September 1, 2014",1908,00067OK
35,86,"Monday, December 1, 2014",1726,00067OK
35,86,"Sunday, March 1, 2015",1,00067OK
35,86,"Friday, May 1, 2015",1043,00067OK
35,86,"Friday, May 1, 2015",211,00067OK
35,87,"Wednesday, January 1, 2014",1233,00067OK
35,87,"Wednesday, January 1, 2014",1688,00067OK
35,87,"Wednesday, January 1, 2014",2102,00067OK
35,87,"Saturday, March 1, 2014",1688,00067OK
35,87,"Tuesday, April 1, 2014",1,00067OK
35,87,"Thursday, May 1, 2014",1688,00067OK
35,87,"Sunday, June 1, 2014",1233,00067OK
35,87,"Monday, December 1, 2014",1233,00067OK
35,87,"Sunday, February 1, 2015",1726,00067OK
35,87,"Sunday, March 1, 2015",2102,00067OK
35,87,"Friday, May 1, 2015",694,00067OK
35,87,"Monday, June 1, 2015",1027,00067OK
35,88,"Saturday, March 1, 2014",1043,00067OK
35,88,"Friday, August 1, 2014",1027,00067OK
35,88,"Friday, August 1, 2014",1908,00067OK
35,88,"Friday, August 1, 2014",199,00067OK
35,88,"Wednesday, October 1, 2014",694,00067OK
35,88,"Saturday, November 1, 2014",1233,00067OK
35,88,"Saturday, November 1, 2014",1863,00067OK
35,88,"Monday, December 1, 2014",1688,00067OK
35,89,"Tuesday, April 1, 2014",2102,00067OK
35,89,"Tuesday, July 1, 2014",2102,00067OK
35,89,"Tuesday, July 1, 2014",211,00067OK
35,89,"Monday, September 1, 2014",1043,00067OK
35,89,"Thursday, January 1, 2015",1863,00067OK
35,89,"Sunday, March 1, 2015",1908,00067OK
35,89,"Friday, May 1, 2015",211,00067OK
35,90,"Wednesday, January 1, 2014",1908,00067OK
35,90,"Tuesday, April 1, 2014",1,00067OK
35,90,"Tuesday, April 1, 2014",199,00067OK
35,90,"Sunday, June 1, 2014",1908,00067OK
35,90,"Tuesday, July 1, 2014",1726,00067OK
35,90,"Wednesday, October 1, 2014",1,00067OK
35,90,"Wednesday, October 1, 2014",1726,00067OK
35,90,"Saturday, November 1, 2014",694,00067OK
35,90,"Saturday, November 1, 2014",694,00067OK
35,90,"Sunday, February 1, 2015",1043,00067OK
35,90,"Sunday, February 1, 2015",2102,00067OK
35,90,"Sunday, February 1, 2015",211,00067OK
35,90,"Wednesday, April 1, 2015",694,00067OK
35,90,"Friday, May 1, 2015",1688,00067OK
35,90,"Monday, June 1, 2015",2102,00067OK
36,32,"Wednesday, October 1, 2014",392,00068OR
36,40,"Saturday, February 1, 2014",392,00068OR
36,40,"Sunday, June 1, 2014",392,00068OR
36,41,"Wednesday, January 1, 2014",392,00068OR
36,42,"Friday, August 1, 2014",392,00068OR
36,42,"Monday, September 1, 2014",392,00068OR
36,44,"Thursday, May 1, 2014",392,00068OR
36,45,"Wednesday, January 1, 2014",392,00068OR
36,45,"Saturday, February 1, 2014",392,00068OR
36,46,"Thursday, May 1, 2014",392,00068OR
36,46,"Friday, August 1, 2014",392,00068OR
36,47,"Monday, September 1, 2014",392,00068OR
36,50,"Sunday, June 1, 2014",392,00068OR
36,56,"Tuesday, April 1, 2014",392,00068OR
36,57,"Sunday, March 1, 2015",392,00068OR
36,58,"Saturday, March 1, 2014",392,00068OR
36,60,"Wednesday, January 1, 2014",211,00068OR
36,60,"Saturday, February 1, 2014",694,00068OR
36,60,"Saturday, March 1, 2014",1863,00068OR
36,60,"Tuesday, July 1, 2014",1688,00068OR
36,60,"Tuesday, July 1, 2014",211,00068OR
36,60,"Saturday, November 1, 2014",1726,00068OR
36,60,"Saturday, November 1, 2014",199,00068OR
36,60,"Monday, December 1, 2014",2187,00068OR
36,60,"Thursday, January 1, 2015",199,00068OR
36,60,"Sunday, February 1, 2015",199,00068OR
36,60,"Sunday, March 1, 2015",1027,00068OR
36,60,"Sunday, March 1, 2015",1233,00068OR
36,60,"Sunday, March 1, 2015",1233,00068OR
36,60,"Wednesday, April 1, 2015",1233,00068OR
36,60,"Wednesday, April 1, 2015",199,00068OR
36,60,"Wednesday, April 1, 2015",392,00068OR
36,60,"Monday, June 1, 2015",2187,00068OR
36,61,"Tuesday, April 1, 2014",2187,00068OR
36,61,"Sunday, June 1, 2014",1688,00068OR
36,61,"Tuesday, July 1, 2014",1233,00068OR
36,61,"Tuesday, July 1, 2014",2187,00068OR
36,61,"Friday, August 1, 2014",1863,00068OR
36,61,"Monday, December 1, 2014",2102,00068OR
36,61,"Sunday, March 1, 2015",1027,00068OR
36,61,"Wednesday, April 1, 2015",1233,00068OR
36,61,"Friday, May 1, 2015",1,00068OR
36,61,"Friday, May 1, 2015",1,00068OR
36,62,"Wednesday, January 1, 2014",211,00068OR
36,62,"Tuesday, April 1, 2014",2102,00068OR
36,62,"Thursday, May 1, 2014",1,00068OR
36,62,"Sunday, June 1, 2014",1,00068OR
36,62,"Tuesday, July 1, 2014",1688,00068OR
36,62,"Tuesday, July 1, 2014",694,00068OR
36,62,"Sunday, February 1, 2015",211,00068OR
36,62,"Sunday, March 1, 2015",1,00068OR
36,62,"Wednesday, April 1, 2015",1233,00068OR
36,62,"Wednesday, April 1, 2015",392,00068OR
36,62,"Friday, May 1, 2015",1688,00068OR
36,62,"Monday, June 1, 2015",1043,00068OR
36,62,"Monday, June 1, 2015",1233,00068OR
36,62,"Monday, June 1, 2015",2102,00068OR
36,63,"Wednesday, January 1, 2014",1726,00068OR
36,63,"Saturday, February 1, 2014",1043,00068OR
36,63,"Saturday, February 1, 2014",2187,00068OR
36,63,"Saturday, March 1, 2014",199,00068OR
36,63,"Saturday, March 1, 2014",211,00068OR
36,63,"Tuesday, April 1, 2014",1688,00068OR
36,63,"Friday, August 1, 2014",1688,00068OR
36,63,"Friday, August 1, 2014",1688,00068OR
36,63,"Friday, August 1, 2014",199,00068OR
36,63,"Saturday, November 1, 2014",1027,00068OR
36,63,"Thursday, January 1, 2015",1233,00068OR
36,63,"Sunday, February 1, 2015",392,00068OR
36,63,"Sunday, March 1, 2015",1027,00068OR
36,63,"Sunday, March 1, 2015",211,00068OR
36,63,"Wednesday, April 1, 2015",2187,00068OR
36,63,"Friday, May 1, 2015",1908,00068OR
36,64,"Wednesday, January 1, 2014",199,00068OR
36,64,"Wednesday, January 1, 2014",694,00068OR
